Genome	Similarity	evaluation_type	Tree_genome	metric	value
Thermotoga_maritima	93.5	strain	Ancestor	NGA50	6122.0
Thermotoga_maritima	93.5	strain	Evolved	NGA50	6251.0
Thermotoga_maritima	94.0	consensus	Ancestor	NGA50	4977.0
Thermotoga_maritima	94.0	consensus	Evolved	NGA50	5073.0
Thermotoga_maritima	94.0	strain	Ancestor	NGA50	4937.0
Thermotoga_maritima	94.0	strain	Evolved	NGA50	5073.0
Thermotoga_maritima	94.5	consensus	Ancestor	NGA50	3671.0
Thermotoga_maritima	94.5	consensus	Evolved	NGA50	3808.0
Thermotoga_maritima	94.5	strain	Ancestor	NGA50	3653.0
Thermotoga_maritima	94.5	strain	Evolved	NGA50	3808.0
Thermotoga_maritima	95.0	consensus	Ancestor	NGA50	2646.0
Thermotoga_maritima	95.0	consensus	Evolved	NGA50	2791.0
Thermotoga_maritima	95.0	strain	Ancestor	NGA50	2646.0
Thermotoga_maritima	95.0	strain	Evolved	NGA50	2777.0
Thermotoga_maritima	95.5	consensus	Ancestor	NGA50	2200.0
Thermotoga_maritima	95.5	consensus	Evolved	NGA50	2286.0
Thermotoga_maritima	95.5	strain	Ancestor	NGA50	2179.0
Thermotoga_maritima	95.5	strain	Evolved	NGA50	2277.0
Thermotoga_maritima	96.0	consensus	Ancestor	NGA50	1528.0
Thermotoga_maritima	96.0	consensus	Evolved	NGA50	1573.0
Thermotoga_maritima	96.0	strain	Ancestor	NGA50	1517.0
Thermotoga_maritima	96.0	strain	Evolved	NGA50	1555.0
Thermotoga_maritima	96.5	consensus	Ancestor	NGA50	1227.0
Thermotoga_maritima	96.5	consensus	Evolved	NGA50	1232.0
Thermotoga_maritima	96.5	strain	Ancestor	NGA50	1205.0
Thermotoga_maritima	96.5	strain	Evolved	NGA50	1210.0
Thermotoga_maritima	97.0	consensus	Ancestor	NGA50	995.0
Thermotoga_maritima	97.0	consensus	Evolved	NGA50	993.0
Thermotoga_maritima	97.0	strain	Ancestor	NGA50	965.0
Thermotoga_maritima	97.0	strain	Evolved	NGA50	962.0
Thermotoga_maritima	97.5	consensus	Ancestor	NGA50	886.0
Thermotoga_maritima	97.5	consensus	Evolved	NGA50	890.0
Thermotoga_maritima	97.5	strain	Ancestor	NGA50	814.0
Thermotoga_maritima	97.5	strain	Evolved	NGA50	810.0
Thermotoga_maritima	98.0	consensus	Ancestor	NGA50	945.0
Thermotoga_maritima	98.0	consensus	Evolved	NGA50	949.0
Thermotoga_maritima	98.0	strain	Ancestor	NGA50	707.0
Thermotoga_maritima	98.0	strain	Evolved	NGA50	673.0
Thermotoga_maritima	98.5	consensus	Ancestor	NGA50	1505.0
Thermotoga_maritima	98.5	consensus	Evolved	NGA50	1485.0
Thermotoga_maritima	98.5	strain	Ancestor	NGA50	660.0
Thermotoga_maritima	98.5	strain	Evolved	NGA50	656.0
Thermotoga_maritima	99.0	consensus	Ancestor	NGA50	3589.0
Thermotoga_maritima	99.0	consensus	Evolved	NGA50	3559.0
Thermotoga_maritima	99.0	strain	Ancestor	NGA50	544.0
Thermotoga_maritima	99.0	strain	Evolved	NGA50	646.0
Thermotoga_maritima	99.5	consensus	Ancestor	NGA50	8571.0
Thermotoga_maritima	99.5	consensus	Evolved	NGA50	8275.0
Thermotoga_maritima	99.5	strain	Ancestor	NGA50	811.0
Thermotoga_maritima	99.5	strain	Evolved	NGA50	NA
Thermus_thermophilus_HB27	90.0	consensus	Ancestor	NGA50	24582.0
Thermus_thermophilus_HB27	90.0	consensus	Evolved	NGA50	35403.0
Thermus_thermophilus_HB27	90.0	strain	Ancestor	NGA50	24582.0
Thermus_thermophilus_HB27	90.0	strain	Evolved	NGA50	35403.0
Thermus_thermophilus_HB27	90.5	consensus	Ancestor	NGA50	24582.0
Thermus_thermophilus_HB27	90.5	consensus	Evolved	NGA50	32901.0
Thermus_thermophilus_HB27	90.5	strain	Ancestor	NGA50	24582.0
Thermus_thermophilus_HB27	90.5	strain	Evolved	NGA50	32901.0
Thermus_thermophilus_HB27	91.0	consensus	Ancestor	NGA50	21478.0
Thermus_thermophilus_HB27	91.0	consensus	Evolved	NGA50	28066.0
Thermus_thermophilus_HB27	91.0	strain	Ancestor	NGA50	21478.0
Thermus_thermophilus_HB27	91.0	strain	Evolved	NGA50	28066.0
Thermus_thermophilus_HB27	91.5	consensus	Ancestor	NGA50	15420.0
Thermus_thermophilus_HB27	91.5	consensus	Evolved	NGA50	16426.0
Thermus_thermophilus_HB27	91.5	strain	Ancestor	NGA50	15420.0
Thermus_thermophilus_HB27	91.5	strain	Evolved	NGA50	16426.0
Thermus_thermophilus_HB27	92.0	consensus	Ancestor	NGA50	13018.0
Thermus_thermophilus_HB27	92.0	consensus	Evolved	NGA50	14236.0
Thermus_thermophilus_HB27	92.0	strain	Ancestor	NGA50	13018.0
Thermus_thermophilus_HB27	92.0	strain	Evolved	NGA50	14236.0
Thermus_thermophilus_HB27	92.5	consensus	Ancestor	NGA50	8883.0
Thermus_thermophilus_HB27	92.5	consensus	Evolved	NGA50	10660.0
Thermus_thermophilus_HB27	92.5	strain	Ancestor	NGA50	8883.0
Thermus_thermophilus_HB27	92.5	strain	Evolved	NGA50	10660.0
Thermus_thermophilus_HB27	93.0	consensus	Ancestor	NGA50	7241.0
Thermus_thermophilus_HB27	93.0	consensus	Evolved	NGA50	7317.0
Thermus_thermophilus_HB27	93.0	strain	Ancestor	NGA50	7241.0
Thermus_thermophilus_HB27	93.0	strain	Evolved	NGA50	7317.0
Thermus_thermophilus_HB27	93.5	consensus	Ancestor	NGA50	5494.0
Thermus_thermophilus_HB27	93.5	consensus	Evolved	NGA50	5564.0
Thermus_thermophilus_HB27	93.5	strain	Ancestor	NGA50	5489.0
Thermus_thermophilus_HB27	93.5	strain	Evolved	NGA50	5564.0
Thermus_thermophilus_HB27	94.0	consensus	Ancestor	NGA50	4252.0
Thermus_thermophilus_HB27	94.0	consensus	Evolved	NGA50	4549.0
Thermus_thermophilus_HB27	94.0	strain	Ancestor	NGA50	4252.0
Thermus_thermophilus_HB27	94.0	strain	Evolved	NGA50	4549.0
Thermus_thermophilus_HB27	94.5	consensus	Ancestor	NGA50	3016.0
Thermus_thermophilus_HB27	94.5	consensus	Evolved	NGA50	3009.0
Thermus_thermophilus_HB27	94.5	strain	Ancestor	NGA50	3016.0
Thermus_thermophilus_HB27	94.5	strain	Evolved	NGA50	2990.0
Thermus_thermophilus_HB27	95.0	consensus	Ancestor	NGA50	2353.0
Thermus_thermophilus_HB27	95.0	consensus	Evolved	NGA50	2484.0
Thermus_thermophilus_HB27	95.0	strain	Ancestor	NGA50	2332.0
Thermus_thermophilus_HB27	95.0	strain	Evolved	NGA50	2437.0
Thermus_thermophilus_HB27	95.5	consensus	Ancestor	NGA50	1820.0
Thermus_thermophilus_HB27	95.5	consensus	Evolved	NGA50	1855.0
Thermus_thermophilus_HB27	95.5	strain	Ancestor	NGA50	1812.0
Thermus_thermophilus_HB27	95.5	strain	Evolved	NGA50	1820.0
Thermus_thermophilus_HB27	96.0	consensus	Ancestor	NGA50	1334.0
Thermus_thermophilus_HB27	96.0	consensus	Evolved	NGA50	1349.0
Thermus_thermophilus_HB27	96.0	strain	Ancestor	NGA50	1327.0
Thermus_thermophilus_HB27	96.0	strain	Evolved	NGA50	1334.0
Thermus_thermophilus_HB27	96.5	consensus	Ancestor	NGA50	1097.0
Thermus_thermophilus_HB27	96.5	consensus	Evolved	NGA50	1108.0
Thermus_thermophilus_HB27	96.5	strain	Ancestor	NGA50	1074.0
Thermus_thermophilus_HB27	96.5	strain	Evolved	NGA50	1093.0
Thermus_thermophilus_HB27	97.0	consensus	Ancestor	NGA50	917.0
Thermus_thermophilus_HB27	97.0	consensus	Evolved	NGA50	941.0
Thermus_thermophilus_HB27	97.0	strain	Ancestor	NGA50	864.0
Thermus_thermophilus_HB27	97.0	strain	Evolved	NGA50	880.0
Thermus_thermophilus_HB27	97.5	consensus	Ancestor	NGA50	873.0
Thermus_thermophilus_HB27	97.5	consensus	Evolved	NGA50	880.0
Thermus_thermophilus_HB27	97.5	strain	Ancestor	NGA50	763.0
Thermus_thermophilus_HB27	97.5	strain	Evolved	NGA50	734.0
Thermus_thermophilus_HB27	98.0	consensus	Ancestor	NGA50	1020.0
Thermus_thermophilus_HB27	98.0	consensus	Evolved	NGA50	1003.0
Thermus_thermophilus_HB27	98.0	strain	Ancestor	NGA50	695.0
Thermus_thermophilus_HB27	98.0	strain	Evolved	NGA50	678.0
Thermus_thermophilus_HB27	98.5	consensus	Ancestor	NGA50	1857.0
Thermus_thermophilus_HB27	98.5	consensus	Evolved	NGA50	1802.0
Thermus_thermophilus_HB27	98.5	strain	Ancestor	NGA50	646.0
Thermus_thermophilus_HB27	98.5	strain	Evolved	NGA50	595.0
Thermus_thermophilus_HB27	99.0	consensus	Ancestor	NGA50	4122.0
Thermus_thermophilus_HB27	99.0	consensus	Evolved	NGA50	4134.0
Thermus_thermophilus_HB27	99.0	strain	Ancestor	NGA50	NA
Thermus_thermophilus_HB27	99.0	strain	Evolved	NGA50	827.0
Thermus_thermophilus_HB27	99.5	consensus	Ancestor	NGA50	9760.0
Thermus_thermophilus_HB27	99.5	consensus	Evolved	NGA50	9760.0
Thermus_thermophilus_HB27	99.5	strain	Ancestor	NGA50	4062.0
Thermus_thermophilus_HB27	99.5	strain	Evolved	NGA50	NA
Treponema_denticola	90.0	consensus	Ancestor	NGA50	29077.0
Treponema_denticola	90.0	consensus	Evolved	NGA50	41922.0
Treponema_denticola	90.0	strain	Ancestor	NGA50	29077.0
Treponema_denticola	90.0	strain	Evolved	NGA50	41922.0
Treponema_denticola	90.5	consensus	Ancestor	NGA50	31661.0
Treponema_denticola	90.5	consensus	Evolved	NGA50	46790.0
Treponema_denticola	90.5	strain	Ancestor	NGA50	31661.0
Treponema_denticola	90.5	strain	Evolved	NGA50	46790.0
Treponema_denticola	91.0	consensus	Ancestor	NGA50	21351.0
Treponema_denticola	91.0	consensus	Evolved	NGA50	30359.0
Treponema_denticola	91.0	strain	Ancestor	NGA50	21351.0
Treponema_denticola	91.0	strain	Evolved	NGA50	30359.0
Treponema_denticola	91.5	consensus	Ancestor	NGA50	18665.0
Treponema_denticola	91.5	consensus	Evolved	NGA50	20443.0
Treponema_denticola	91.5	strain	Ancestor	NGA50	18665.0
Treponema_denticola	91.5	strain	Evolved	NGA50	20443.0
Treponema_denticola	92.0	consensus	Ancestor	NGA50	13960.0
Treponema_denticola	92.0	consensus	Evolved	NGA50	16527.0
Treponema_denticola	92.0	strain	Ancestor	NGA50	13960.0
Treponema_denticola	92.0	strain	Evolved	NGA50	16527.0
Treponema_denticola	92.5	consensus	Ancestor	NGA50	10832.0
Treponema_denticola	92.5	consensus	Evolved	NGA50	12686.0
Treponema_denticola	92.5	strain	Ancestor	NGA50	10832.0
Treponema_denticola	92.5	strain	Evolved	NGA50	12686.0
Treponema_denticola	93.0	consensus	Ancestor	NGA50	8224.0
Treponema_denticola	93.0	consensus	Evolved	NGA50	8838.0
Treponema_denticola	93.0	strain	Ancestor	NGA50	8224.0
Treponema_denticola	93.0	strain	Evolved	NGA50	8838.0
Treponema_denticola	93.5	consensus	Ancestor	NGA50	6011.0
Treponema_denticola	93.5	consensus	Evolved	NGA50	6432.0
Treponema_denticola	93.5	strain	Ancestor	NGA50	6011.0
Treponema_denticola	93.5	strain	Evolved	NGA50	6432.0
Treponema_denticola	94.0	consensus	Ancestor	NGA50	4713.0
Treponema_denticola	94.0	consensus	Evolved	NGA50	4826.0
Treponema_denticola	94.0	strain	Ancestor	NGA50	4713.0
Treponema_denticola	94.0	strain	Evolved	NGA50	4820.0
Treponema_denticola	94.5	consensus	Ancestor	NGA50	3330.0
Treponema_denticola	94.5	consensus	Evolved	NGA50	3482.0
Treponema_denticola	94.5	strain	Ancestor	NGA50	3330.0
Treponema_denticola	94.5	strain	Evolved	NGA50	3482.0
Treponema_denticola	95.0	consensus	Ancestor	NGA50	2558.0
Treponema_denticola	95.0	consensus	Evolved	NGA50	2654.0
Treponema_denticola	95.0	strain	Ancestor	NGA50	2557.0
Treponema_denticola	95.0	strain	Evolved	NGA50	2644.0
Treponema_denticola	95.5	consensus	Ancestor	NGA50	1914.0
Treponema_denticola	95.5	consensus	Evolved	NGA50	2004.0
Treponema_denticola	95.5	strain	Ancestor	NGA50	1889.0
Treponema_denticola	95.5	strain	Evolved	NGA50	1986.0
Treponema_denticola	96.0	consensus	Ancestor	NGA50	1446.0
Treponema_denticola	96.0	consensus	Evolved	NGA50	1486.0
Treponema_denticola	96.0	strain	Ancestor	NGA50	1438.0
Treponema_denticola	96.0	strain	Evolved	NGA50	1459.0
Treponema_denticola	96.5	consensus	Ancestor	NGA50	1134.0
Treponema_denticola	96.5	consensus	Evolved	NGA50	1175.0
Treponema_denticola	96.5	strain	Ancestor	NGA50	1107.0
Treponema_denticola	96.5	strain	Evolved	NGA50	1150.0
Treponema_denticola	97.0	consensus	Ancestor	NGA50	937.0
Treponema_denticola	97.0	consensus	Evolved	NGA50	969.0
Treponema_denticola	97.0	strain	Ancestor	NGA50	899.0
Treponema_denticola	97.0	strain	Evolved	NGA50	931.0
Treponema_denticola	97.5	consensus	Ancestor	NGA50	865.0
Treponema_denticola	97.5	consensus	Evolved	NGA50	870.0
Treponema_denticola	97.5	strain	Ancestor	NGA50	767.0
Treponema_denticola	97.5	strain	Evolved	NGA50	764.0
Treponema_denticola	98.0	consensus	Ancestor	NGA50	951.0
Treponema_denticola	98.0	consensus	Evolved	NGA50	941.0
Treponema_denticola	98.0	strain	Ancestor	NGA50	721.0
Treponema_denticola	98.0	strain	Evolved	NGA50	678.0
Treponema_denticola	98.5	consensus	Ancestor	NGA50	1699.0
Treponema_denticola	98.5	consensus	Evolved	NGA50	1632.0
Treponema_denticola	98.5	strain	Ancestor	NGA50	642.0
Treponema_denticola	98.5	strain	Evolved	NGA50	633.0
Treponema_denticola	99.0	consensus	Ancestor	NGA50	3812.0
Treponema_denticola	99.0	consensus	Evolved	NGA50	3869.0
Treponema_denticola	99.0	strain	Ancestor	NGA50	NA
Treponema_denticola	99.0	strain	Evolved	NGA50	668.0
Treponema_denticola	99.5	consensus	Ancestor	NGA50	8827.0
Treponema_denticola	99.5	consensus	Evolved	NGA50	8830.0
Treponema_denticola	99.5	strain	Ancestor	NGA50	640.0
Treponema_denticola	99.5	strain	Evolved	NGA50	NA
Treponema_pallidum	90.0	consensus	Ancestor	NGA50	26760.0
Treponema_pallidum	90.0	consensus	Evolved	NGA50	35707.0
Treponema_pallidum	90.0	strain	Ancestor	NGA50	26760.0
Treponema_pallidum	90.0	strain	Evolved	NGA50	35707.0
Treponema_pallidum	90.5	consensus	Ancestor	NGA50	37228.0
Treponema_pallidum	90.5	consensus	Evolved	NGA50	42293.0
Treponema_pallidum	90.5	strain	Ancestor	NGA50	37228.0
Treponema_pallidum	90.5	strain	Evolved	NGA50	42293.0
Treponema_pallidum	91.0	consensus	Ancestor	NGA50	25151.0
Treponema_pallidum	91.0	consensus	Evolved	NGA50	32536.0
Treponema_pallidum	91.0	strain	Ancestor	NGA50	25151.0
Treponema_pallidum	91.0	strain	Evolved	NGA50	32536.0
Treponema_pallidum	91.5	consensus	Ancestor	NGA50	21431.0
Treponema_pallidum	91.5	consensus	Evolved	NGA50	25820.0
Treponema_pallidum	91.5	strain	Ancestor	NGA50	21431.0
Treponema_pallidum	91.5	strain	Evolved	NGA50	25820.0
Treponema_pallidum	92.0	consensus	Ancestor	NGA50	14388.0
Treponema_pallidum	92.0	consensus	Evolved	NGA50	13916.0
Treponema_pallidum	92.0	strain	Ancestor	NGA50	14388.0
Treponema_pallidum	92.0	strain	Evolved	NGA50	13916.0
Treponema_pallidum	92.5	consensus	Ancestor	NGA50	12043.0
Treponema_pallidum	92.5	consensus	Evolved	NGA50	11957.0
Treponema_pallidum	92.5	strain	Ancestor	NGA50	12043.0
Treponema_pallidum	92.5	strain	Evolved	NGA50	11957.0
Treponema_pallidum	93.0	consensus	Ancestor	NGA50	8595.0
Treponema_pallidum	93.0	consensus	Evolved	NGA50	8595.0
Treponema_pallidum	93.0	strain	Ancestor	NGA50	8595.0
Treponema_pallidum	93.0	strain	Evolved	NGA50	8595.0
Treponema_pallidum	93.5	consensus	Ancestor	NGA50	6547.0
Treponema_pallidum	93.5	consensus	Evolved	NGA50	6843.0
Treponema_pallidum	93.5	strain	Ancestor	NGA50	6547.0
Treponema_pallidum	93.5	strain	Evolved	NGA50	6843.0
Treponema_pallidum	94.0	consensus	Ancestor	NGA50	5100.0
Treponema_pallidum	94.0	consensus	Evolved	NGA50	5295.0
Treponema_pallidum	94.0	strain	Ancestor	NGA50	5100.0
Treponema_pallidum	94.0	strain	Evolved	NGA50	5295.0
Treponema_pallidum	94.5	consensus	Ancestor	NGA50	3469.0
Treponema_pallidum	94.5	consensus	Evolved	NGA50	3562.0
Treponema_pallidum	94.5	strain	Ancestor	NGA50	3469.0
Treponema_pallidum	94.5	strain	Evolved	NGA50	3562.0
Treponema_pallidum	95.0	consensus	Ancestor	NGA50	2622.0
Treponema_pallidum	95.0	consensus	Evolved	NGA50	2757.0
Treponema_pallidum	95.0	strain	Ancestor	NGA50	2613.0
Treponema_pallidum	95.0	strain	Evolved	NGA50	2757.0
Treponema_pallidum	95.5	consensus	Ancestor	NGA50	2109.0
Treponema_pallidum	95.5	consensus	Evolved	NGA50	2112.0
Treponema_pallidum	95.5	strain	Ancestor	NGA50	2101.0
Treponema_pallidum	95.5	strain	Evolved	NGA50	2109.0
Treponema_pallidum	96.0	consensus	Ancestor	NGA50	1548.0
Treponema_pallidum	96.0	consensus	Evolved	NGA50	1578.0
Treponema_pallidum	96.0	strain	Ancestor	NGA50	1525.0
Treponema_pallidum	96.0	strain	Evolved	NGA50	1567.0
Treponema_pallidum	96.5	consensus	Ancestor	NGA50	1189.0
Treponema_pallidum	96.5	consensus	Evolved	NGA50	1213.0
Treponema_pallidum	96.5	strain	Ancestor	NGA50	1160.0
Treponema_pallidum	96.5	strain	Evolved	NGA50	1162.0
Treponema_pallidum	97.0	consensus	Ancestor	NGA50	945.0
Treponema_pallidum	97.0	consensus	Evolved	NGA50	982.0
Treponema_pallidum	97.0	strain	Ancestor	NGA50	923.0
Treponema_pallidum	97.0	strain	Evolved	NGA50	939.0
Treponema_pallidum	97.5	consensus	Ancestor	NGA50	849.0
Treponema_pallidum	97.5	consensus	Evolved	NGA50	855.0
Treponema_pallidum	97.5	strain	Ancestor	NGA50	771.0
Treponema_pallidum	97.5	strain	Evolved	NGA50	785.0
Treponema_pallidum	98.0	consensus	Ancestor	NGA50	914.0
Treponema_pallidum	98.0	consensus	Evolved	NGA50	900.0
Treponema_pallidum	98.0	strain	Ancestor	NGA50	711.0
Treponema_pallidum	98.0	strain	Evolved	NGA50	686.0
Treponema_pallidum	98.5	consensus	Ancestor	NGA50	1624.0
Treponema_pallidum	98.5	consensus	Evolved	NGA50	1644.0
Treponema_pallidum	98.5	strain	Ancestor	NGA50	669.0
Treponema_pallidum	98.5	strain	Evolved	NGA50	647.0
Treponema_pallidum	99.0	consensus	Ancestor	NGA50	3356.0
Treponema_pallidum	99.0	consensus	Evolved	NGA50	3356.0
Treponema_pallidum	99.0	strain	Ancestor	NGA50	591.0
Treponema_pallidum	99.0	strain	Evolved	NGA50	552.0
Treponema_pallidum	99.5	consensus	Ancestor	NGA50	7677.0
Treponema_pallidum	99.5	consensus	Evolved	NGA50	7677.0
Treponema_pallidum	99.5	strain	Ancestor	NGA50	NA
Treponema_pallidum	99.5	strain	Evolved	NGA50	2609.0
Tropheryma_whipplei_str._Twist	90.0	consensus	Ancestor	NGA50	20665.0
Tropheryma_whipplei_str._Twist	90.0	consensus	Evolved	NGA50	33490.0
Tropheryma_whipplei_str._Twist	90.0	strain	Ancestor	NGA50	20665.0
Tropheryma_whipplei_str._Twist	90.0	strain	Evolved	NGA50	33490.0
Tropheryma_whipplei_str._Twist	90.5	consensus	Ancestor	NGA50	23078.0
Tropheryma_whipplei_str._Twist	90.5	consensus	Evolved	NGA50	40474.0
Tropheryma_whipplei_str._Twist	90.5	strain	Ancestor	NGA50	23078.0
Tropheryma_whipplei_str._Twist	90.5	strain	Evolved	NGA50	40474.0
Tropheryma_whipplei_str._Twist	91.0	consensus	Ancestor	NGA50	16799.0
Tropheryma_whipplei_str._Twist	91.0	consensus	Evolved	NGA50	26227.0
Tropheryma_whipplei_str._Twist	91.0	strain	Ancestor	NGA50	16799.0
Tropheryma_whipplei_str._Twist	91.0	strain	Evolved	NGA50	26227.0
Tropheryma_whipplei_str._Twist	91.5	consensus	Ancestor	NGA50	13294.0
Tropheryma_whipplei_str._Twist	91.5	consensus	Evolved	NGA50	20566.0
Tropheryma_whipplei_str._Twist	91.5	strain	Ancestor	NGA50	13294.0
Tropheryma_whipplei_str._Twist	91.5	strain	Evolved	NGA50	20566.0
Tropheryma_whipplei_str._Twist	92.0	consensus	Ancestor	NGA50	11018.0
Tropheryma_whipplei_str._Twist	92.0	consensus	Evolved	NGA50	15806.0
Tropheryma_whipplei_str._Twist	92.0	strain	Ancestor	NGA50	11018.0
Tropheryma_whipplei_str._Twist	92.0	strain	Evolved	NGA50	15806.0
Tropheryma_whipplei_str._Twist	92.5	consensus	Ancestor	NGA50	9067.0
Tropheryma_whipplei_str._Twist	92.5	consensus	Evolved	NGA50	11818.0
Tropheryma_whipplei_str._Twist	92.5	strain	Ancestor	NGA50	9067.0
Tropheryma_whipplei_str._Twist	92.5	strain	Evolved	NGA50	11818.0
Tropheryma_whipplei_str._Twist	93.0	consensus	Ancestor	NGA50	6363.0
Tropheryma_whipplei_str._Twist	93.0	consensus	Evolved	NGA50	7754.0
Tropheryma_whipplei_str._Twist	93.0	strain	Ancestor	NGA50	6363.0
Tropheryma_whipplei_str._Twist	93.0	strain	Evolved	NGA50	7754.0
Tropheryma_whipplei_str._Twist	93.5	consensus	Ancestor	NGA50	4912.0
Tropheryma_whipplei_str._Twist	93.5	consensus	Evolved	NGA50	6134.0
Tropheryma_whipplei_str._Twist	93.5	strain	Ancestor	NGA50	4912.0
Tropheryma_whipplei_str._Twist	93.5	strain	Evolved	NGA50	6134.0
Tropheryma_whipplei_str._Twist	94.0	consensus	Ancestor	NGA50	3759.0
Tropheryma_whipplei_str._Twist	94.0	consensus	Evolved	NGA50	4798.0
Tropheryma_whipplei_str._Twist	94.0	strain	Ancestor	NGA50	3724.0
Tropheryma_whipplei_str._Twist	94.0	strain	Evolved	NGA50	4752.0
Tropheryma_whipplei_str._Twist	94.5	consensus	Ancestor	NGA50	3503.0
Tropheryma_whipplei_str._Twist	94.5	consensus	Evolved	NGA50	3930.0
Tropheryma_whipplei_str._Twist	94.5	strain	Ancestor	NGA50	3430.0
Tropheryma_whipplei_str._Twist	94.5	strain	Evolved	NGA50	3904.0
Tropheryma_whipplei_str._Twist	95.0	consensus	Ancestor	NGA50	2394.0
Tropheryma_whipplei_str._Twist	95.0	consensus	Evolved	NGA50	2608.0
Tropheryma_whipplei_str._Twist	95.0	strain	Ancestor	NGA50	2385.0
Tropheryma_whipplei_str._Twist	95.0	strain	Evolved	NGA50	2608.0
Tropheryma_whipplei_str._Twist	95.5	consensus	Ancestor	NGA50	1784.0
Tropheryma_whipplei_str._Twist	95.5	consensus	Evolved	NGA50	2000.0
Tropheryma_whipplei_str._Twist	95.5	strain	Ancestor	NGA50	1770.0
Tropheryma_whipplei_str._Twist	95.5	strain	Evolved	NGA50	1999.0
Tropheryma_whipplei_str._Twist	96.0	consensus	Ancestor	NGA50	1482.0
Tropheryma_whipplei_str._Twist	96.0	consensus	Evolved	NGA50	1606.0
Tropheryma_whipplei_str._Twist	96.0	strain	Ancestor	NGA50	1469.0
Tropheryma_whipplei_str._Twist	96.0	strain	Evolved	NGA50	1605.0
Tropheryma_whipplei_str._Twist	96.5	consensus	Ancestor	NGA50	1186.0
Tropheryma_whipplei_str._Twist	96.5	consensus	Evolved	NGA50	1308.0
Tropheryma_whipplei_str._Twist	96.5	strain	Ancestor	NGA50	1178.0
Tropheryma_whipplei_str._Twist	96.5	strain	Evolved	NGA50	1292.0
Tropheryma_whipplei_str._Twist	97.0	consensus	Ancestor	NGA50	906.0
Tropheryma_whipplei_str._Twist	97.0	consensus	Evolved	NGA50	975.0
Tropheryma_whipplei_str._Twist	97.0	strain	Ancestor	NGA50	881.0
Tropheryma_whipplei_str._Twist	97.0	strain	Evolved	NGA50	937.0
Tropheryma_whipplei_str._Twist	97.5	consensus	Ancestor	NGA50	834.0
Tropheryma_whipplei_str._Twist	97.5	consensus	Evolved	NGA50	859.0
Tropheryma_whipplei_str._Twist	97.5	strain	Ancestor	NGA50	761.0
Tropheryma_whipplei_str._Twist	97.5	strain	Evolved	NGA50	795.0
Tropheryma_whipplei_str._Twist	98.0	consensus	Ancestor	NGA50	873.0
Tropheryma_whipplei_str._Twist	98.0	consensus	Evolved	NGA50	907.0
Tropheryma_whipplei_str._Twist	98.0	strain	Ancestor	NGA50	629.0
Tropheryma_whipplei_str._Twist	98.0	strain	Evolved	NGA50	731.0
Tropheryma_whipplei_str._Twist	98.5	consensus	Ancestor	NGA50	1368.0
Tropheryma_whipplei_str._Twist	98.5	consensus	Evolved	NGA50	1336.0
Tropheryma_whipplei_str._Twist	98.5	strain	Ancestor	NGA50	609.0
Tropheryma_whipplei_str._Twist	98.5	strain	Evolved	NGA50	605.0
Tropheryma_whipplei_str._Twist	99.0	consensus	Ancestor	NGA50	3143.0
Tropheryma_whipplei_str._Twist	99.0	consensus	Evolved	NGA50	3150.0
Tropheryma_whipplei_str._Twist	99.0	strain	Ancestor	NGA50	641.0
Tropheryma_whipplei_str._Twist	99.0	strain	Evolved	NGA50	NA
Tropheryma_whipplei_str._Twist	99.5	consensus	Ancestor	NGA50	7407.0
Tropheryma_whipplei_str._Twist	99.5	consensus	Evolved	NGA50	7407.0
Tropheryma_whipplei_str._Twist	99.5	strain	Ancestor	NGA50	NA
Tropheryma_whipplei_str._Twist	99.5	strain	Evolved	NGA50	NA
Tropheryma_whipplei_TW0827	90.0	consensus	Ancestor	NGA50	22229.0
Tropheryma_whipplei_TW0827	90.0	consensus	Evolved	NGA50	43538.0
Tropheryma_whipplei_TW0827	90.0	strain	Ancestor	NGA50	22229.0
Tropheryma_whipplei_TW0827	90.0	strain	Evolved	NGA50	43538.0
Tropheryma_whipplei_TW0827	90.5	consensus	Ancestor	NGA50	21546.0
Tropheryma_whipplei_TW0827	90.5	consensus	Evolved	NGA50	44416.0
Tropheryma_whipplei_TW0827	90.5	strain	Ancestor	NGA50	21546.0
Tropheryma_whipplei_TW0827	90.5	strain	Evolved	NGA50	44416.0
Tropheryma_whipplei_TW0827	91.0	consensus	Ancestor	NGA50	21408.0
Tropheryma_whipplei_TW0827	91.0	consensus	Evolved	NGA50	32417.0
Tropheryma_whipplei_TW0827	91.0	strain	Ancestor	NGA50	21408.0
Tropheryma_whipplei_TW0827	91.0	strain	Evolved	NGA50	32417.0
Tropheryma_whipplei_TW0827	91.5	consensus	Ancestor	NGA50	11389.0
